id_mahasiswa;Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Curricular_units_1st_sem_credited;Curricular_units_1st_sem_enrolled;Curricular_units_1st_sem_evaluations;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_1st_sem_without_evaluations;Curricular_units_2nd_sem_credited;Curricular_units_2nd_sem_enrolled;Curricular_units_2nd_sem_evaluations;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Curricular_units_2nd_sem_without_evaluations;Unemployment_rate;Inflation_rate;GDP;Status;skor_kartu;peringkat;asal_data;profil
MHS3191;1;39;1;9003;1;1;130.0;1;19;19;9;5;100.0;0;0;0;0;1;0;29;0;0;6;9;0;0.0;0;0;6;6;0;0.0;0;13.9;-0.3;0.79;Dropout;446;E;data latih;Terhalang biaya
MHS3192;1;1;1;9670;1;1;115.0;1;19;37;9;9;114.3;0;0;0;1;1;0;18;0;0;6;7;4;12.6;0;0;6;6;4;13.0;0;12.4;0.5;1.79;Dropout;635;C;data uji;Tidak dipanggil
MHS3193;1;1;2;9147;1;1;122.0;1;1;38;4;5;116.4;0;0;0;1;1;0;21;0;0;5;10;3;11.25;0;0;5;9;3;11.0;0;15.5;2.8;-4.06;Enrolled;590;D;mahasiswa aktif;Berjuang secara akademik
MHS3194;1;42;1;9070;1;1;120.0;1;3;2;3;1;116.9;0;0;0;1;1;0;20;0;6;7;13;7;12.375;0;4;7;8;4;11.25;0;13.9;-0.3;0.79;Dropout;611;C;data latih;Tidak dipanggil
MHS3195;1;51;1;9991;0;1;120.0;1;38;3;5;3;128.2;0;0;1;1;1;0;24;0;3;10;15;7;10.714285714285714;0;3;10;11;9;12.555555555555555;0;12.4;0.5;1.79;Enrolled;620;C;mahasiswa aktif;Tidak dipanggil
MHS3196;1;17;2;9773;1;1;120.0;1;1;1;2;5;127.0;1;0;0;0;1;0;18;0;0;6;6;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;Dropout;482;E;data latih;Menghilang dari kelas
MHS3197;1;42;1;9003;1;1;140.0;1;1;3;4;2;140.0;1;0;0;1;1;0;23;0;0;6;14;5;12.0;0;0;6;12;5;12.142857142857142;0;15.5;2.8;-4.06;Enrolled;598;D;mahasiswa aktif;Berjuang secara akademik
MHS3198;1;1;6;9147;1;1;127.0;1;1;19;1;6;120.0;1;0;0;1;1;0;19;0;0;5;6;5;12.6;0;0;5;8;3;12.666666666666666;0;8.9;1.4;3.51;Graduate;626;C;data latih;Tidak dipanggil
MHS3199;1;7;1;9254;1;3;110.0;1;19;19;3;3;110.0;0;0;0;1;1;0;35;0;0;6;7;0;0.0;0;0;6;6;0;0.0;0;16.2;0.3;-0.92;Dropout;525;E;data latih;Menghilang dari kelas
MHS3200;1;1;1;9500;1;1;148.0;1;1;1;9;9;127.0;1;0;0;1;1;0;20;0;0;8;8;7;12.84142857142857;0;0;8;8;7;12.84142857142857;0;10.8;1.4;1.74;Graduate;695;A;data latih;Tidak dipanggil
MHS3201;2;39;1;9238;1;42;170.0;1;19;38;8;8;159.5;0;0;0;1;1;0;33;0;0;6;6;0;0.0;0;0;5;5;0;0.0;0;8.9;1.4;3.51;Dropout;535;E;data latih;Menghilang dari kelas
MHS3202;1;1;1;9773;1;1;146.0;1;1;3;4;1;135.2;1;0;0;1;1;0;18;0;0;6;7;6;14.166666666666666;0;0;6;6;6;12.833333333333334;0;9.4;-0.8;-3.12;Graduate;696;A;data latih;Tidak dipanggil
MHS3203;1;1;1;9773;1;1;127.0;1;5;3;4;4;122.8;1;0;0;1;1;0;20;0;0;6;7;6;12.166666666666666;0;0;6;9;3;12.0;0;12.4;0.5;1.79;Enrolled;645;C;mahasiswa aktif;Tidak dipanggil
MHS3204;1;17;1;9773;1;1;125.0;1;3;3;2;3;118.0;1;0;0;1;1;0;19;0;0;6;12;4;10.8;0;0;6;14;3;11.0;0;13.9;-0.3;0.79;Dropout;590;D;data latih;Berjuang secara akademik
MHS3205;1;17;5;9773;1;1;139.0;1;38;1;4;4;123.6;1;0;0;1;1;0;18;0;0;6;6;6;13.0;0;0;6;12;0;0.0;0;7.6;2.6;0.32;Dropout;618;C;data latih;Tidak dipanggil
MHS3206;1;39;1;9991;0;1;133.1;1;37;37;7;9;111.0;0;0;0;0;1;0;28;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;8.9;1.4;3.51;Dropout;445;E;data uji;Menghilang dari kelas
MHS3207;1;1;1;9147;1;1;146.0;1;5;1;1;5;144.6;0;0;0;1;1;0;18;0;0;5;5;5;13.0;0;0;5;6;5;13.333333333333334;0;16.2;0.3;-0.92;Graduate;636;C;data latih;Tidak dipanggil
MHS3208;1;1;1;9773;1;1;109.0;1;2;3;3;3;111.8;1;0;1;1;1;0;25;0;0;6;8;6;11.571428571428571;0;0;6;9;6;11.571428571428571;0;15.5;2.8;-4.06;Dropout;613;C;data latih;Tidak dipanggil
MHS3209;1;1;1;9238;1;1;135.0;1;1;38;4;6;122.1;0;1;1;0;1;0;19;0;0;6;6;4;11.5;0;0;6;6;5;11.0;0;8.9;1.4;3.51;Dropout;500;E;data latih;Terhalang biaya
MHS3210;1;18;2;9070;1;1;122.0;1;38;19;5;5;119.9;0;0;0;1;1;0;18;0;0;6;8;5;11.0;0;0;6;6;4;10.75;0;9.4;-0.8;-3.12;Graduate;592;D;data uji;Berjuang secara akademik
MHS3211;1;7;1;9003;1;3;130.0;1;3;3;6;2;130.0;1;0;0;1;1;0;29;0;1;6;10;6;17.11111111111111;0;2;6;9;6;15.571428571428571;0;13.9;-0.3;0.79;Graduate;657;B;data uji;Tidak dipanggil
MHS3212;1;1;1;171;1;1;124.0;1;2;2;3;2;118.4;1;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;Enrolled;562;D;mahasiswa aktif;Menghilang dari kelas
MHS3213;1;1;1;9254;1;1;115.0;1;3;2;4;5;112.6;0;0;0;1;1;1;20;0;0;6;9;6;12.571428571428571;0;0;6;6;6;12.166666666666666;0;8.9;1.4;3.51;Graduate;708;A;data latih;Tidak dipanggil
MHS3214;1;44;1;9003;1;39;150.0;1;3;19;2;6;150.0;0;0;0;1;1;0;20;0;0;6;6;0;0.0;0;0;6;8;0;0.0;0;15.5;2.8;-4.06;Dropout;548;E;data latih;Menghilang dari kelas
MHS3215;1;1;4;9070;1;1;170.0;1;3;3;2;2;165.8;1;0;0;1;1;0;18;0;0;6;7;6;14.5;0;0;6;6;6;15.166666666666666;0;9.4;-0.8;-3.12;Graduate;703;A;data uji;Tidak dipanggil
MHS3216;1;1;6;9254;1;1;102.0;1;3;1;2;2;101.7;1;0;0;1;1;1;21;0;0;6;6;6;13.5;0;0;6;6;6;12.333333333333334;0;12.4;0.5;1.79;Graduate;711;A;data latih;Tidak dipanggil
MHS3217;1;17;2;9254;1;1;140.0;1;3;3;2;2;124.3;0;0;0;0;1;0;18;0;0;6;9;5;11.2;0;0;6;14;2;10.0;0;9.4;-0.8;-3.12;Dropout;512;E;data latih;Terhalang biaya
MHS3218;1;1;5;9119;1;1;135.0;1;37;37;90;90;122.1;1;0;0;1;1;0;20;0;0;5;10;3;10.666666666666666;0;0;5;5;4;12.25;0;7.6;2.6;0.32;Graduate;601;C;data latih;Tidak dipanggil
MHS3219;1;43;1;8014;0;1;148.0;1;37;37;9;9;134.7;0;0;0;1;0;0;23;0;9;13;15;9;11.0;0;4;11;12;7;11.571428571428571;0;15.5;2.8;-4.06;Enrolled;624;C;mahasiswa aktif;Tidak dipanggil
MHS3220;1;39;1;9991;0;1;140.0;1;1;37;9;8;154.5;0;0;0;1;0;0;26;0;0;1;2;0;0.0;0;0;5;8;0;0.0;0;16.2;0.3;-0.92;Dropout;522;E;data uji;Berjuang secara akademik
MHS3221;1;17;3;9670;1;1;147.0;1;37;37;8;8;128.8;0;0;1;1;0;0;19;0;0;5;5;1;10.0;0;0;5;5;0;0.0;0;9.4;-0.8;-3.12;Dropout;528;E;data uji;Menghilang dari kelas
MHS3222;1;39;1;9556;1;1;140.0;1;37;38;9;9;106.0;1;0;1;0;0;1;24;0;0;7;14;5;12.36;0;1;8;15;5;12.0;0;8.9;1.4;3.51;Dropout;518;E;data latih;Terhalang biaya
MHS3223;1;1;1;9670;1;1;157.0;1;19;38;9;7;146.2;1;0;0;1;0;1;20;0;0;6;8;6;15.25;0;0;6;7;6;14.714285714285714;0;11.1;0.6;2.02;Graduate;723;A;data latih;Tidak dipanggil
MHS3224;1;17;1;9991;0;1;120.0;1;38;3;9;3;116.9;1;0;1;0;0;0;26;0;0;5;5;0;0.0;0;0;5;6;0;0.0;0;10.8;1.4;1.74;Dropout;434;E;data uji;Terhalang biaya
MHS3225;1;39;1;9147;1;12;133.1;1;19;37;7;9;118.2;0;0;0;1;0;0;31;0;0;5;8;1;13.0;2;0;5;9;4;12.25;0;10.8;1.4;1.74;Dropout;576;D;data uji;Berjuang secara akademik
MHS3226;2;43;1;9500;1;1;140.0;1;37;37;9;10;105.7;1;0;0;1;0;0;27;0;0;8;8;8;13.81375;0;0;8;8;8;13.81375;0;9.4;-0.8;-3.12;Graduate;680;B;data latih;Tidak dipanggil
MHS3227;1;1;1;9085;1;1;130.0;1;19;38;9;9;126.9;0;0;1;1;0;0;24;0;0;6;8;6;13.285714285714286;0;0;6;13;6;12.875;0;11.1;0.6;2.02;Graduate;655;C;data latih;Tidak dipanggil
MHS3228;1;44;1;9085;1;39;150.0;1;19;38;194;193;150.0;1;0;0;1;0;0;23;0;0;6;11;4;11.5;0;0;6;12;4;12.2;0;8.9;1.4;3.51;Enrolled;605;C;mahasiswa aktif;Tidak dipanggil
MHS3229;1;1;2;9500;1;1;115.0;1;38;38;9;8;108.4;1;0;0;1;0;1;20;0;0;7;8;7;11.9625;0;0;8;9;8;13.044444444444444;0;13.9;-0.3;0.79;Graduate;714;A;data latih;Tidak dipanggil
MHS3230;1;1;6;9500;1;1;118.0;1;38;38;5;5;114.2;1;0;0;1;0;0;20;0;0;7;9;6;13.683333333333332;0;0;8;11;6;13.116666666666667;0;11.1;0.6;2.02;Graduate;697;A;data latih;Tidak dipanggil
MHS3231;1;39;1;9500;1;1;130.0;1;38;1;9;4;140.0;1;0;0;1;0;0;24;0;0;8;8;7;14.985714285714286;0;0;8;8;7;14.985714285714286;0;12.7;3.7;-1.7;Graduate;671;B;data latih;Tidak dipanggil
MHS3232;2;39;1;9147;1;1;130.0;1;37;37;9;9;142.5;0;0;0;1;0;0;39;0;0;5;8;4;11.25;0;0;5;8;4;11.5;0;11.1;0.6;2.02;Enrolled;557;D;mahasiswa aktif;Berjuang secara akademik
MHS3233;1;1;2;9773;1;1;130.0;1;19;38;3;9;126.5;1;0;0;1;0;0;18;0;0;6;8;4;12.5;0;0;6;6;5;12.6;0;12.7;3.7;-1.7;Graduate;633;C;data latih;Tidak dipanggil
MHS3234;1;17;3;9085;1;1;120.0;1;37;38;9;9;111.3;0;0;0;1;0;0;20;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;Dropout;555;D;data uji;Menghilang dari kelas
MHS3235;1;1;2;9500;1;1;130.0;1;1;1;4;3;125.1;1;0;0;1;0;0;18;0;0;7;10;7;13.78;0;0;8;10;8;13.661;0;15.5;2.8;-4.06;Graduate;701;A;data latih;Tidak dipanggil
MHS3236;1;1;2;9500;1;1;141.0;1;37;37;9;7;126.3;1;0;0;1;0;0;19;0;0;7;10;7;13.805;0;0;8;8;8;14.2725;0;15.5;2.8;-4.06;Graduate;704;A;data uji;Tidak dipanggil
MHS3237;1;17;1;9085;1;1;138.0;1;1;19;4;9;142.2;1;0;0;1;0;0;18;0;0;5;7;5;13.8;0;0;5;5;5;12.6;0;10.8;1.4;1.74;Graduate;631;C;data latih;Tidak dipanggil
MHS3238;1;1;1;9670;1;1;113.0;1;37;19;9;9;110.2;1;0;0;1;0;0;22;0;0;5;7;3;12.666666666666666;0;0;5;6;4;12.0;0;7.6;2.6;0.32;Enrolled;617;C;mahasiswa aktif;Tidak dipanggil
MHS3239;1;17;4;9500;1;1;135.0;1;1;1;4;4;127.0;1;0;0;1;0;0;18;0;0;7;7;7;14.424285714285714;0;0;8;8;8;13.9375;0;11.1;0.6;2.02;Graduate;699;A;data latih;Tidak dipanggil
MHS3240;1;1;1;9238;1;1;137.0;1;3;1;4;9;128.6;0;0;0;1;0;1;18;0;0;6;7;6;13.166666666666666;0;0;6;6;6;12.5;0;12.4;0.5;1.79;Graduate;724;A;data uji;Tidak dipanggil
MHS3241;4;39;1;9991;0;1;133.1;1;37;37;9;9;130.4;0;0;0;1;0;0;30;0;0;5;10;3;10.666666666666666;0;0;5;8;5;10.4;0;12.7;3.7;-1.7;Enrolled;553;D;mahasiswa aktif;Berjuang secara akademik
MHS3242;2;43;1;9238;1;12;100.0;1;37;37;9;9;134.4;0;0;0;1;0;0;34;0;9;16;20;14;12.071428571428571;1;11;13;13;11;12.272727272727272;0;7.6;2.6;0.32;Graduate;662;B;data latih;Tidak dipanggil
MHS3243;1;39;1;8014;0;19;133.1;1;37;37;9;9;100.0;0;0;0;1;0;0;38;0;0;6;10;3;10.25;0;0;6;7;1;12.0;0;13.9;-0.3;0.79;Dropout;574;D;data latih;Berjuang secara akademik
MHS3244;1;1;1;9500;1;1;142.0;1;37;19;7;7;133.0;1;0;0;1;0;1;19;0;0;8;8;8;14.11;0;0;8;8;8;14.11;0;9.4;-0.8;-3.12;Graduate;733;A;data latih;Tidak dipanggil
MHS3245;1;17;3;9853;1;1;140.0;1;38;38;5;7;126.7;1;0;0;1;0;0;19;0;0;6;9;5;12.4;0;0;6;10;3;10.666666666666666;0;10.8;1.4;1.74;Dropout;588;D;data latih;Berjuang secara akademik
MHS3246;1;43;1;9773;1;1;129.0;1;1;1;4;8;129.0;0;0;0;0;0;0;21;0;0;6;7;6;12.0;0;0;6;6;6;12.0;0;10.8;1.4;1.74;Dropout;585;D;data latih;Terhalang biaya
MHS3247;1;17;1;9773;1;1;141.0;1;2;3;2;2;133.7;1;0;0;1;0;1;18;0;0;6;6;6;14.833333333333334;0;0;6;6;6;13.5;0;11.1;0.6;2.02;Graduate;718;A;data uji;Tidak dipanggil
MHS3248;1;17;5;9085;1;1;118.0;1;1;38;4;7;122.2;1;0;0;1;0;1;20;0;0;6;7;6;15.428571428571429;0;0;6;7;6;13.5;0;13.9;-0.3;0.79;Graduate;714;A;data latih;Tidak dipanggil
MHS3249;1;17;5;9147;1;1;131.0;1;37;38;5;5;128.9;0;0;0;1;0;1;18;0;0;5;7;5;11.6;0;0;5;11;5;11.4;4;16.2;0.3;-0.92;Graduate;616;C;data uji;Tidak dipanggil
MHS3250;1;1;3;9070;1;1;161.0;1;38;37;5;5;154.4;1;0;0;1;0;0;18;0;0;6;6;6;14.166666666666666;0;0;6;6;6;14.0;0;16.2;0.3;-0.92;Graduate;703;A;data uji;Tidak dipanggil
MHS3251;1;7;1;9556;1;2;130.0;1;37;37;9;9;130.0;1;0;0;1;0;1;36;0;0;7;9;1;9.8;0;0;7;7;0;0.0;0;12.7;3.7;-1.7;Dropout;551;D;data latih;Berjuang secara akademik
MHS3252;1;17;4;9147;1;1;121.0;1;38;37;6;7;113.0;1;0;0;1;0;1;18;0;0;5;12;4;10.714285714285714;0;0;5;9;4;11.0;0;13.9;-0.3;0.79;Graduate;616;C;data uji;Tidak dipanggil
MHS3253;1;43;1;9130;1;6;133.1;1;1;29;4;90;123.3;1;0;0;1;0;1;21;0;0;5;7;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout;567;D;data latih;Menghilang dari kelas
MHS3254;1;44;1;9130;1;39;130.0;1;1;3;9;2;130.0;1;0;1;1;0;1;21;0;1;6;13;3;12.333333333333334;0;1;6;12;1;13.0;0;13.9;-0.3;0.79;Dropout;618;C;data latih;Tidak dipanggil
MHS3255;1;15;1;9085;1;1;133.1;41;3;3;4;2;101.3;0;0;0;1;0;0;18;1;0;6;13;6;13.0;0;0;6;15;6;12.25;0;11.1;0.6;2.02;Graduate;680;B;data latih;Tidak dipanggil
MHS3256;1;17;6;9670;1;1;120.0;1;1;14;4;5;113.7;1;0;0;1;0;0;18;0;0;5;7;4;11.4;0;0;5;5;4;11.25;0;9.4;-0.8;-3.12;Graduate;589;D;data uji;Berjuang secara akademik
MHS3257;1;1;2;9500;1;1;140.0;1;38;38;9;7;138.8;1;0;0;1;0;0;19;0;0;7;7;6;12.766666666666666;0;0;7;7;6;12.766666666666666;0;7.6;2.6;0.32;Graduate;691;B;data latih;Tidak dipanggil
MHS3258;2;39;1;9003;1;19;133.1;1;37;19;9;4;140.0;0;0;1;1;0;0;29;0;0;6;11;5;12.6;0;0;6;6;6;12.666666666666666;0;11.1;0.6;2.02;Graduate;601;C;data latih;Tidak dipanggil
MHS3259;1;44;1;9147;1;39;130.0;1;19;1;9;3;130.0;0;0;0;1;0;1;20;0;4;7;8;7;13.0;0;2;5;5;5;13.4;0;11.1;0.6;2.02;Graduate;669;B;data latih;Tidak dipanggil
MHS3260;1;17;2;9500;1;1;140.0;1;37;37;9;9;132.5;1;0;0;1;0;0;18;0;0;7;7;6;14.316666666666668;0;0;7;7;6;14.316666666666668;0;7.6;2.6;0.32;Graduate;701;A;data latih;Tidak dipanggil
MHS3261;1;1;1;9085;1;1;124.0;1;2;1;4;10;117.4;1;0;0;1;0;0;19;0;0;5;7;4;12.75;0;0;5;5;5;12.0;0;10.8;1.4;1.74;Graduate;631;C;data uji;Tidak dipanggil
MHS3262;1;1;3;9147;1;1;115.0;1;1;38;3;8;109.8;1;0;0;1;0;1;19;0;0;5;5;5;13.4;0;0;5;5;5;12.6;0;8.9;1.4;3.51;Graduate;658;B;data latih;Tidak dipanggil
MHS3263;1;39;1;8014;0;1;100.0;1;12;5;9;4;116.5;0;0;1;0;0;0;37;0;0;6;6;0;0.0;0;0;5;5;0;0.0;0;8.9;1.4;3.51;Dropout;426;E;data latih;Terhalang biaya
MHS3264;1;1;2;9085;1;1;162.0;1;37;1;9;9;165.2;1;0;0;1;0;1;18;0;0;5;6;4;15.75;0;0;5;5;5;13.8;0;10.8;1.4;1.74;Graduate;677;B;data latih;Tidak dipanggil
MHS3265;1;1;1;9853;1;1;121.0;1;19;19;7;7;113.0;1;0;0;1;0;0;21;0;0;6;9;5;12.4;0;0;6;11;1;11.0;0;12.7;3.7;-1.7;Dropout;593;D;data latih;Berjuang secara akademik
MHS3266;1;17;1;9238;1;1;125.0;1;1;38;144;181;123.3;0;0;0;1;0;1;19;0;0;6;8;6;11.5;0;0;6;7;6;12.333333333333334;0;12.4;0.5;1.79;Graduate;705;A;data latih;Tidak dipanggil
MHS3267;1;17;2;9670;1;1;123.0;1;3;1;3;1;116.7;0;0;0;1;0;0;19;0;0;5;5;5;13.4;0;0;5;5;5;14.0;0;9.4;-0.8;-3.12;Graduate;634;C;data latih;Tidak dipanggil
MHS3268;2;39;1;9991;0;39;140.0;1;38;19;9;5;110.0;0;0;0;1;0;1;35;0;0;5;9;3;11.666666666666666;0;0;5;7;5;11.8;0;12.7;3.7;-1.7;Enrolled;582;D;mahasiswa aktif;Berjuang secara akademik
MHS3269;2;39;1;9500;1;1;133.1;1;37;38;9;8;118.9;0;0;0;1;0;0;30;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;13.9;-0.3;0.79;Dropout;536;E;data latih;Menghilang dari kelas
MHS3270;1;43;2;9773;1;1;120.0;1;34;34;0;0;103.6;1;0;0;1;0;0;27;0;4;8;11;7;13.285714285714286;0;4;7;13;5;11.6;0;9.4;-0.8;-3.12;Dropout;599;C;data latih;Tidak dipanggil
MHS3271;2;1;1;9254;1;1;136.0;1;37;37;9;9;122.7;0;0;0;1;0;1;45;0;0;6;10;4;11.5;0;0;6;16;2;10.5;0;7.6;2.6;0.32;Dropout;610;C;data latih;Tidak dipanggil
MHS3272;2;39;1;8014;0;1;133.1;1;38;38;9;9;113.5;0;0;0;1;0;1;50;0;3;9;11;8;13.25;0;2;7;8;7;11.714285714285714;0;12.7;3.7;-1.7;Graduate;652;C;data latih;Tidak dipanggil
MHS3273;4;42;1;9147;1;1;110.0;1;37;37;9;9;128.2;0;0;0;1;0;0;41;0;8;14;24;11;12.25;3;5;10;12;10;13.4;0;9.4;-0.8;-3.12;Graduate;660;B;data latih;Tidak dipanggil
MHS3274;1;43;1;9500;1;1;120.0;1;37;37;9;6;120.0;1;0;0;1;0;0;26;0;0;7;8;6;12.0;0;0;7;8;6;12.0;0;7.6;2.6;0.32;Enrolled;660;B;mahasiswa aktif;Tidak dipanggil
MHS3275;1;39;1;9003;1;19;133.1;1;37;37;9;9;130.0;0;0;0;1;0;0;44;0;0;6;10;1;12.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;Dropout;538;E;data latih;Berjuang secara akademik
MHS3276;5;7;1;9147;1;40;110.0;1;37;37;9;9;110.0;0;0;0;1;0;0;23;0;10;15;15;13;10.923076923076923;0;5;10;10;7;11.142857142857142;0;15.5;2.8;-4.06;Graduate;609;C;data latih;Tidak dipanggil
MHS3277;1;51;1;33;1;1;130.0;1;19;19;9;9;117.7;0;0;0;1;0;0;34;0;10;12;12;10;12.0;0;5;10;11;5;11.0;0;11.1;0.6;2.02;Dropout;585;D;data latih;Berjuang secara akademik
MHS3278;1;1;1;9147;1;1;102.0;1;38;38;9;9;99.6;1;0;0;1;0;1;21;0;0;5;10;5;13.714285714285714;0;0;5;7;5;14.4;0;11.1;0.6;2.02;Graduate;666;B;data latih;Tidak dipanggil
MHS3279;1;43;3;9147;1;1;127.0;21;3;37;3;3;117.9;1;0;0;1;0;0;22;1;0;5;8;1;10.0;0;0;5;8;2;13.0;0;7.6;2.6;0.32;Dropout;567;D;data latih;Berjuang secara akademik
MHS3280;4;39;1;8014;0;1;133.1;1;37;37;9;8;113.0;0;0;0;1;0;1;32;0;0;6;18;2;10.333333333333334;0;0;6;7;6;11.5;0;16.2;0.3;-0.92;Graduate;613;C;data latih;Tidak dipanggil
MHS3281;1;17;2;9556;1;1;137.0;41;1;1;7;7;124.4;1;0;0;1;0;0;20;1;0;7;8;7;12.728571428571428;0;0;8;8;8;14.625;0;15.5;2.8;-4.06;Graduate;677;B;data latih;Tidak dipanggil
MHS3282;2;7;1;8014;0;3;130.0;1;35;35;90;90;140.0;0;0;0;0;0;0;59;0;10;15;22;12;13.333333333333334;0;8;8;8;8;12.875;0;10.8;1.4;1.74;Dropout;577;D;data latih;Terhalang biaya
MHS3283;2;53;1;9147;1;42;130.0;1;19;19;175;152;132.4;0;0;0;1;0;0;30;0;6;11;20;9;12.22222222222222;0;3;9;16;9;11.6;0;8.9;1.4;3.51;Enrolled;628;C;mahasiswa aktif;Tidak dipanggil
MHS3284;1;1;4;9254;1;1;131.0;1;38;36;9;9;124.0;1;0;0;1;0;1;18;0;0;6;7;6;11.333333333333334;0;0;6;9;6;10.833333333333334;0;9.4;-0.8;-3.12;Graduate;678;B;data latih;Tidak dipanggil
MHS3285;2;39;1;9991;0;1;162.0;1;37;37;9;6;132.0;0;0;1;1;1;0;25;0;0;5;8;4;11.0;0;0;5;7;4;12.0;0;7.6;2.6;0.32;Enrolled;556;D;mahasiswa aktif;Berjuang secara akademik
MHS3286;4;43;1;9991;0;1;140.0;1;37;37;5;5;149.8;0;0;0;1;1;0;36;0;0;5;5;5;13.8;0;0;5;6;5;13.8;0;12.7;3.7;-1.7;Graduate;611;C;data latih;Tidak dipanggil
MHS3287;1;7;1;9556;1;43;160.0;1;38;19;9;9;160.0;0;0;0;1;1;0;36;0;0;7;16;1;12.0;0;0;7;13;0;0.0;1;11.1;0.6;2.02;Dropout;537;E;data latih;Berjuang secara akademik
MHS3288;1;17;6;9670;1;1;117.0;1;38;19;0;1;114.6;0;0;0;0;1;0;19;0;0;6;9;4;11.25;0;0;6;11;3;10.166666666666666;0;10.8;1.4;1.74;Dropout;510;E;data latih;Terhalang biaya
MHS3289;1;39;1;9991;0;1;150.0;1;1;37;4;6;120.0;0;0;0;1;1;0;25;0;0;5;6;4;10.5;0;0;5;6;5;12.0;0;9.4;-0.8;-3.12;Graduate;582;D;data latih;Berjuang secara akademik
MHS3290;1;39;1;9003;1;19;133.1;1;37;37;9;7;100.0;0;0;0;1;1;0;35;0;17;18;20;18;11.555555555555555;0;11;13;13;13;11.615384615384617;0;15.5;2.8;-4.06;Graduate;607;C;data latih;Tidak dipanggil
MHS3291;1;1;1;9238;1;1;125.0;1;1;1;5;5;128.5;0;0;0;1;1;0;20;0;0;6;13;1;14.0;0;0;6;7;0;0.0;0;16.2;0.3;-0.92;Dropout;595;D;data latih;Berjuang secara akademik
MHS3292;1;39;1;9003;1;1;130.0;1;37;37;9;7;113.0;1;0;0;0;1;0;35;0;0;6;17;1;13.0;0;0;6;8;0;0.0;0;15.5;2.8;-4.06;Dropout;471;E;data latih;Terhalang biaya
MHS3293;1;1;1;9238;1;1;170.0;1;37;37;0;0;150.8;1;0;0;1;0;0;27;0;0;6;13;2;11.0;0;0;6;14;1;11.0;0;7.6;2.6;0.32;Dropout;592;D;data uji;Berjuang secara akademik
MHS3294;1;17;3;9500;1;1;132.0;1;19;3;9;5;130.8;1;0;0;1;0;0;18;0;0;8;8;7;13.68142857142857;0;0;8;8;7;13.68142857142857;0;10.8;1.4;1.74;Enrolled;692;B;mahasiswa aktif;Tidak dipanggil
MHS3295;1;43;1;9500;1;1;133.1;1;38;19;9;10;114.5;0;0;0;1;0;0;23;0;0;7;11;6;12.1;0;0;7;7;6;12.616666666666667;0;16.2;0.3;-0.92;Enrolled;667;B;mahasiswa aktif;Tidak dipanggil
MHS3296;1;17;2;8014;0;1;120.0;1;19;1;5;10;114.8;1;0;0;1;0;0;19;0;0;6;8;4;10.5;0;0;6;8;4;11.25;0;10.8;1.4;1.74;Graduate;590;D;data latih;Berjuang secara akademik
MHS3297;1;17;2;9500;1;1;126.0;1;37;37;7;7;126.2;1;0;0;1;0;1;18;0;0;7;10;5;11.94;0;0;7;8;6;12.8;0;11.1;0.6;2.02;Enrolled;692;B;mahasiswa aktif;Tidak dipanggil
MHS3298;1;39;1;9500;1;1;130.0;1;19;19;3;7;129.0;0;0;1;0;0;0;26;0;0;7;11;4;12.86;0;0;7;10;5;11.566666666666668;0;12.4;0.5;1.79;Dropout;478;E;data uji;Terhalang biaya
MHS3299;1;17;1;9238;1;1;133.1;1;1;38;9;7;110.5;0;0;0;1;0;0;19;0;0;6;10;6;14.25;0;0;6;7;6;14.0;0;16.2;0.3;-0.92;Graduate;698;A;data uji;Tidak dipanggil
MHS3300;1;1;5;9500;1;1;141.0;1;38;19;7;7;132.5;1;0;0;0;0;0;19;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;12.7;3.7;-1.7;Dropout;494;E;data latih;Menghilang dari kelas
MHS3301;1;1;1;171;1;1;138.0;1;19;19;5;1;130.7;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;Dropout;562;D;data uji;Menghilang dari kelas
MHS3302;1;17;1;9500;1;1;130.0;1;19;1;9;7;130.4;1;0;0;1;0;1;19;0;0;7;7;7;13.894285714285711;0;0;8;8;8;14.3625;0;11.1;0.6;2.02;Graduate;726;A;data latih;Tidak dipanggil
